"",country,year,pm10_concentration,pm25_concentration,no2_concentration,pm10_tempcov,pm25_tempcov,no2_tempcov
1779,Germany,2020,17.0,10.000000,29.0,74.0,98.000000,95.0
1780,Germany,2021,16.000000,9.000000,27.0,99.000000,99.000000,98.0
1781,Germany,2021,17.900526,12.000000,21.0,98.090218,97.000000,100.0
1782,Germany,2020,16.000000,8.000000,20.0,98.000000,100.000000,100.0
1783,Germany,2021,16.000000,9.000000,25.0,100.000000,99.000000,100.0
1784,Germany,2020,17.000000,10.346515,15.0,98.000000,95.650364,95.0
1785,Germany,2020,17.000000,10.476790,12.0,97.000000,95.973212,96.0
1786,Germany,2021,16.000000,10.000000,29.0,99.000000,99.000000,98.0
1787,Germany,2021,18.000000,10.836359,22.0,99.000000,96.480685,97.0
1788,Germany,2020,16.000000,9.000000,24.0,100.000000,100.000000,100.0
1789,Germany,2021,18.000000,10.000000,22.0,100.000000,88.000000,97.0
1790,Germany,2021,16.000000,10.000000,25.0,96.000000,97.000000,98.0
1791,Germany,2021,16.000000,10.000000,15.0,100.000000,100.000000,100.0
1792,Germany,2021,16.000000,10.000000,27.0,99.000000,99.000000,96.0
1793,Germany,2020,18.000000,10.917991,24.0,99.000000,97.313307,99.0
1794,Germany,2021,18.000000,11.000000,20.0,100.000000,99.000000,99.0
1795,Germany,2020,18.000000,10.813340,20.0,99.000000,96.092104,96.0
1796,Germany,2021,18.000000,10.000000,33.0,99.000000,71.000000,99.0
1797,Germany,2021,18.000000,11.000000,33.0,99.000000,100.000000,98.0
1798,Germany,2020,18.000000,12.000000,29.0,97.000000,98.000000,98.0
1799,Germany,2021,16.000000,11.000000,26.0,99.000000,99.000000,99.0
1800,Germany,2020,16.0,10.000000,26.0,94.0,91.000000,100.0
1801,Germany,2020,16.0,10.000000,22.0,100.0,99.000000,99.0
1802,Germany,2021,18.0,10.000000,12.0,99.0,79.000000,96.0
1803,Germany,2020,16.0,9.000000,16.0,100.0,100.000000,100.0
1804,Germany,2021,16.0,9.000000,15.0,99.0,99.000000,95.0
1805,Germany,2021,16.0,10.360241,20.0,77.0,93.063906,99.0
1806,Germany,2021,18.0,9.000000,32.0,100.0,100.000000,98.0
1807,Germany,2021,16.0,9.000000,5.0,100.0,100.000000,99.0
1808,Germany,2020,16.0,9.815394,27.0,100.0,97.570568,99.0
1809,Germany,2021,16.0,11.000000,10.0,100.0,100.000000,100.0
1810,Germany,2020,18.0,10.000000,21.0,99.0,99.000000,99.0
1811,Germany,2020,18.0,10.879303,13.0,99.0,95.842170,95.0
1812,Germany,2021,16.0,10.000000,20.0,99.0,99.000000,95.0
1813,Germany,2020,17.0,10.000000,21.0,82.0,50.000000,79.0
1814,Germany,2020,16.0,9.821093,31.0,99.0,97.699309,100.0
1815,Germany,2020,16.0,9.958718,21.0,98.0,97.328183,99.0
1816,Germany,2020,17.0,9.000000,25.0,100.0,100.000000,98.0
1817,Germany,2020,17.0,10.282695,33.0,100.0,97.780197,100.0
1818,Germany,2021,17.0,11.000000,19.0,93.0,99.000000,99.0
1819,Germany,2020,17.0,8.000000,24.0,100.0,98.000000,100.0
1820,Germany,2021,16.000000,12.000000,19.000000,100.000000,100.000000,100.000000
1821,Germany,2021,16.000000,13.000000,10.000000,100.000000,100.000000,100.000000
1822,Germany,2020,16.000000,9.000000,18.000000,100.000000,100.000000,98.000000
1823,Germany,2021,17.000000,9.000000,23.000000,98.000000,100.000000,100.000000
1824,Germany,2021,17.000000,10.478932,23.000000,99.000000,97.853112,100.000000
1825,Germany,2020,18.000000,9.000000,34.000000,66.000000,97.000000,100.000000
1826,Germany,2021,18.000000,11.000000,21.000000,99.000000,99.000000,95.000000
1827,Germany,2020,18.000000,10.811212,30.000000,99.000000,97.146930,99.000000
1828,Germany,2021,16.000000,12.000000,16.000000,100.000000,100.000000,100.000000
1829,Germany,2020,18.000000,8.000000,22.000000,99.000000,99.000000,97.000000
1830,Germany,2020,16.000000,11.000000,21.000000,100.000000,100.000000,96.000000
1831,Germany,2021,16.000000,10.000000,18.000000,99.000000,100.000000,99.000000
1832,Germany,2020,16.000000,9.000000,29.000000,99.000000,64.000000,99.000000
1833,Germany,2021,18.000000,10.970905,20.000000,100.000000,97.628607,99.000000
1834,Germany,2021,20.172614,13.000000,30.029254,96.400373,99.000000,99.207699
1835,Germany,2020,15.000000,10.000000,20.000000,100.000000,100.000000,100.000000
1836,Germany,2020,13.000000,8.000000,8.000000,100.000000,100.000000,100.000000
1837,Germany,2021,13.000000,8.000000,26.000000,100.000000,100.000000,100.000000
1838,Germany,2020,13.000000,9.000000,26.000000,100.000000,100.000000,100.000000
1839,Germany,2020,13.000000,8.719603,6.000000,99.000000,98.596652,100.000000
1840,Germany,2020,13.0,8.431287,8.0,100.0,96.969411,96.0
1841,Germany,2020,13.0,8.000000,27.0,91.0,92.000000,98.0
1842,Germany,2021,13.0,8.452179,20.0,100.0,98.412819,100.0
1843,Germany,2021,13.0,8.524793,19.0,97.0,97.827405,100.0
1844,Germany,2021,22.0,12.000000,9.0,99.0,99.000000,95.0
1845,Germany,2020,13.0,8.441733,14.0,100.0,97.691115,98.0
1846,Germany,2020,13.0,8.342305,13.0,100.0,96.830763,96.0
1847,Germany,2020,13.0,8.513395,11.0,99.0,97.569922,98.0
1848,Germany,2021,13.0,9.000000,13.0,99.0,99.000000,100.0
1849,Germany,2020,13.0,9.000000,7.0,99.0,99.000000,99.0
1850,Germany,2020,13.0,8.352750,19.0,100.0,97.552467,98.0
1851,Germany,2021,13.0,9.000000,26.0,100.0,100.000000,99.0
1852,Germany,2021,13.0,9.000000,5.0,99.0,99.000000,99.0
1853,Germany,2021,13.0,8.653178,20.0,89.0,96.164625,100.0
1854,Germany,2020,13.0,8.423937,15.0,100.0,97.663386,98.0
1855,Germany,2021,13.0,8.413491,9.0,100.0,96.941682,96.0
1856,Germany,2020,13.0,8.523841,17.0,99.0,98.291626,100.0
1857,Germany,2020,13.0,8.212982,18.0,99.0,96.043694,95.0
1858,Germany,2020,13.0,8.560863,18.0,96.0,97.650753,100.0
1859,Germany,2021,13.0,9.000000,10.0,97.0,97.000000,99.0
1860,Germany,2020,13.000000,10.000000,28.000000,100.000000,99.000000,98.000000
1861,Germany,2021,13.000000,8.541222,16.196928,89.000000,94.909187,96.935199
1862,Germany,2021,13.000000,9.000000,15.000000,99.000000,99.000000,98.000000
1863,Germany,2021,13.000000,9.000000,21.000000,100.000000,100.000000,99.000000
1864,Germany,2021,13.000000,8.373151,9.000000,99.000000,96.293260,95.000000
1865,Germany,2020,13.000000,8.548988,9.000000,99.000000,97.625382,98.000000
1866,Germany,2020,13.000000,8.477326,12.000000,100.000000,97.746574,98.000000
1867,Germany,2020,13.000000,8.511189,14.814039,95.000000,96.590429,97.873419
1868,Germany,2020,13.000000,8.000000,8.000000,98.000000,97.000000,100.000000
1869,Germany,2021,13.000000,10.000000,9.000000,100.000000,100.000000,96.000000
1870,Germany,2020,13.000000,9.000000,8.000000,100.000000,100.000000,99.000000
1871,Germany,2020,15.771585,10.000000,22.000000,98.218593,100.000000,100.000000
1872,Germany,2021,13.000000,10.000000,6.000000,100.000000,100.000000,99.000000
1873,Germany,2021,13.000000,8.393566,20.000000,100.000000,97.968778,99.000000
1874,Germany,2021,13.473684,8.816186,14.000000,99.285301,98.400898,100.000000
1875,Germany,2021,13.000000,9.000000,7.000000,88.000000,95.000000,99.000000
1876,Germany,2020,13.000000,8.265896,14.000000,100.000000,96.358993,95.000000
1877,Germany,2021,13.000000,8.541161,15.000000,100.000000,98.551467,100.000000
1878,Germany,2021,13.000000,8.701330,6.000000,100.000000,98.801033,100.000000
1879,Germany,2020,13.000000,9.000000,16.000000,100.000000,100.000000,99.000000
1880,Germany,2021,13.0,8.000000,13.000000,87.0,87.000000,86.000000
1881,Germany,2021,13.0,8.548988,9.000000,99.0,97.625382,98.000000
1882,Germany,2020,13.0,8.411363,19.000000,100.0,97.996508,99.000000
1883,Germany,2020,13.0,8.491166,13.892114,99.0,97.711257,98.498899
1884,Germany,2021,13.0,8.413491,9.000000,100.0,96.941682,96.000000
1885,Germany,2021,13.0,8.483025,16.000000,99.0,97.875315,99.000000
1886,Germany,2020,13.0,8.535939,12.000000,100.0,98.190615,99.000000
1887,Germany,2020,13.0,8.354878,9.000000,100.0,96.497641,95.000000
1888,Germany,2021,13.0,9.000000,32.000000,100.0,100.000000,99.000000
1889,Germany,2020,13.0,10.000000,18.000000,100.0,50.000000,95.000000
1890,Germany,2020,13.0,10.000000,12.000000,100.0,100.000000,100.000000
1891,Germany,2021,14.0,9.000000,23.000000,100.0,100.000000,100.000000
1892,Germany,2020,14.0,9.000000,20.000000,100.0,100.000000,100.000000
1893,Germany,2021,14.0,9.021036,17.000000,100.0,98.427973,100.000000
1894,Germany,2021,14.0,8.000000,32.000000,100.0,100.000000,99.000000
1895,Germany,2021,14.0,8.965028,8.000000,99.0,96.696996,96.000000
1896,Germany,2021,14.0,9.000000,28.000000,99.0,99.000000,100.000000
1897,Germany,2021,14.0,8.857772,13.000000,100.0,96.762729,96.000000
1898,Germany,2020,14.0,8.000000,13.000000,100.0,100.000000,96.000000
1899,Germany,2021,14.0,8.000000,14.000000,100.0,100.000000,99.000000
1900,Germany,2021,14.0,9.092222,13.000000,100.0,98.538892,100.000000
1901,Germany,2020,14.0,8.000000,16.000000,100.0,100.000000,96.000000
1902,Germany,2021,14.0,9.000000,19.000000,99.0,99.000000,98.000000
1903,Germany,2020,14.0,9.000000,26.000000,94.0,100.000000,96.000000
1904,Germany,2021,14.0,8.781840,15.000000,99.0,96.058848,95.000000
1905,Germany,2020,14.0,8.985919,20.000000,99.0,98.140403,100.000000
1906,Germany,2020,14.0,8.000000,25.000000,100.0,63.000000,99.000000
1907,Germany,2021,14.0,10.000000,14.000000,99.0,99.000000,98.000000
1908,Germany,2020,14.0,9.021036,17.000000,100.0,98.427973,100.000000
1909,Germany,2020,14.0,10.000000,21.000000,100.0,100.000000,100.000000
1910,Germany,2020,14.0,8.891237,21.000000,100.0,97.873014,99.000000
1911,Germany,2020,14.0,9.000000,26.000000,100.0,100.000000,99.000000
1912,Germany,2020,14.0,9.074426,14.000000,100.0,98.511162,100.000000
1913,Germany,2021,14.0,8.000000,12.000000,100.0,99.000000,96.000000
1914,Germany,2020,14.0,9.021512,18.000000,99.0,98.195862,100.000000
1915,Germany,2020,14.0,9.000000,11.000000,99.0,100.000000,100.000000
1916,Germany,2021,21.0,12.326976,32.274916,98.0,96.611446,98.856061
1917,Germany,2021,14.0,9.060118,20.309818,81.0,92.565080,95.748431
1918,Germany,2020,13.0,8.000000,6.000000,100.0,100.000000,99.000000
1919,Germany,2021,13.0,10.000000,5.000000,98.0,100.000000,100.000000
1920,Germany,2020,14.000000,9.000000,19.000000,99.000000,100.000000,99.000000
1921,Germany,2020,13.000000,10.000000,19.000000,100.000000,100.000000,100.000000
1922,Germany,2021,13.000000,8.542590,18.000000,97.000000,97.855134,100.000000
1923,Germany,2020,13.000000,8.506045,18.000000,99.000000,98.263897,100.000000
1924,Germany,2021,13.000000,8.486161,13.661633,100.000000,97.991464,98.655269
1925,Germany,2021,13.000000,9.000000,12.000000,100.000000,99.000000,96.000000
1926,Germany,2021,13.000000,8.535939,12.000000,100.000000,98.190615,99.000000
1927,Germany,2021,13.000000,8.000000,24.000000,98.000000,100.000000,98.000000
1928,Germany,2021,21.000000,12.466046,13.000000,100.000000,96.286489,96.000000
1929,Germany,2020,21.000000,12.156630,38.000000,99.000000,96.276950,98.000000
1930,Germany,2021,14.000000,9.000000,18.000000,100.000000,100.000000,98.000000
1931,Germany,2020,14.000000,8.000000,27.000000,100.000000,100.000000,100.000000
1932,Germany,2020,14.000000,9.087475,11.000000,99.000000,97.945929,99.000000
1933,Germany,2020,14.000000,10.000000,19.000000,99.000000,100.000000,100.000000
1934,Germany,2020,14.000000,9.000000,15.904602,100.000000,100.000000,98.924121
1935,Germany,2021,15.771585,10.000000,22.000000,98.218593,100.000000,100.000000
1936,Germany,2021,14.000000,8.968123,21.000000,99.000000,98.112674,100.000000
1937,Germany,2021,14.000000,10.000000,17.000000,100.000000,100.000000,100.000000
1938,Germany,2020,14.000000,8.000000,18.000000,100.000000,100.000000,96.000000
1939,Germany,2020,14.000000,9.000000,11.000000,100.000000,100.000000,100.000000
