"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/10/2022","AQS","280110002","3","14.1","ug/m3 LC","55","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"05/11/2022","AQS","280110002","3","15.2","ug/m3 LC","58","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"05/12/2022","AQS","280110002","3","15.3","ug/m3 LC","58","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"05/13/2022","AQS","280110002","3","10.9","ug/m3 LC","45","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"05/14/2022","AQS","280110002","3","8.5","ug/m3 LC","35","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"05/15/2022","AQS","280110002","3","10.4","ug/m3 LC","43","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"05/16/2022","AQS","280110002","3","5.7","ug/m3 LC","24","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"05/17/2022","AQS","280110002","3","5.7","ug/m3 LC","24","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"05/18/2022","AQS","280110002","3","9.6","ug/m3 LC","40","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"05/19/2022","AQS","280110002","3","10","ug/m3 LC","42","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"05/20/2022","AQS","280110002","3","12.4","ug/m3 LC","52","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"05/21/2022","AQS","280110002","3","13.7","ug/m3 LC","54","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"05/22/2022","AQS","280110002","3","5.8","ug/m3 LC","24","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"05/23/2022","AQS","280110002","3","7.4","ug/m3 LC","31","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"05/24/2022","AQS","280110002","3","9.1","ug/m3 LC","38","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"05/25/2022","AQS","280110002","3","5.3","ug/m3 LC","22","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"05/26/2022","AQS","280110002","3","4.4","ug/m3 LC","18","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"05/27/2022","AQS","280110002","3","6","ug/m3 LC","25","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"05/28/2022","AQS","280110002","3","6.5","ug/m3 LC","27","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"05/29/2022","AQS","280110002","3","8.2","ug/m3 LC","34","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"05/30/2022","AQS","280110002","3","9","ug/m3 LC","38","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"05/31/2022","AQS","280110002","3","6.6","ug/m3 LC","28","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/01/2022","AQS","280110002","3","6.4","ug/m3 LC","27","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/02/2022","AQS","280110002","3","4.4","ug/m3 LC","18","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/03/2022","AQS","280110002","3","5.9","ug/m3 LC","25","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/04/2022","AQS","280110002","3","6","ug/m3 LC","25","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/05/2022","AQS","280110002","3","7.6","ug/m3 LC","32","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/06/2022","AQS","280110002","3","7.6","ug/m3 LC","32","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/07/2022","AQS","280110002","3","7.6","ug/m3 LC","32","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/08/2022","AQS","280110002","3","6.7","ug/m3 LC","28","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/09/2022","AQS","280110002","3","5.8","ug/m3 LC","24","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/10/2022","AQS","280110002","3","6.9","ug/m3 LC","29","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/11/2022","AQS","280110002","3","5","ug/m3 LC","21","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/12/2022","AQS","280110002","3","9.8","ug/m3 LC","41","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/13/2022","AQS","280110002","3","28.3","ug/m3 LC","85","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/14/2022","AQS","280110002","3","31.6","ug/m3 LC","92","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/15/2022","AQS","280110002","3","30.8","ug/m3 LC","90","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/16/2022","AQS","280110002","3","25.8","ug/m3 LC","80","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/17/2022","AQS","280110002","3","12.3","ug/m3 LC","51","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/18/2022","AQS","280110002","3","13.3","ug/m3 LC","54","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/19/2022","AQS","280110002","3","5.8","ug/m3 LC","24","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/20/2022","AQS","280110002","3","8.9","ug/m3 LC","37","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/21/2022","AQS","280110002","3","11.2","ug/m3 LC","47","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/22/2022","AQS","280110002","3","12.9","ug/m3 LC","53","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/23/2022","AQS","280110002","3","13.6","ug/m3 LC","54","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/24/2022","AQS","280110002","3","8.9","ug/m3 LC","37","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/25/2022","AQS","280110002","3","11.2","ug/m3 LC","47","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/26/2022","AQS","280110002","3","11.3","ug/m3 LC","47","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/27/2022","AQS","280110002","3","6.5","ug/m3 LC","27","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/28/2022","AQS","280110002","3","7.9","ug/m3 LC","33","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/29/2022","AQS","280110002","3","8.1","ug/m3 LC","34","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"06/30/2022","AQS","280110002","3","5.3","ug/m3 LC","22","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"07/01/2022","AQS","280110002","3","4.4","ug/m3 LC","18","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"07/02/2022","AQS","280110002","3","4.5","ug/m3 LC","19","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"07/03/2022","AQS","280110002","3","4.9","ug/m3 LC","20","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"07/04/2022","AQS","280110002","3","6.9","ug/m3 LC","29","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"07/05/2022","AQS","280110002","3","7.4","ug/m3 LC","31","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"07/06/2022","AQS","280110002","3","7.3","ug/m3 LC","30","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"07/07/2022","AQS","280110002","3","6.5","ug/m3 LC","27","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"07/08/2022","AQS","280110002","3","7.1","ug/m3 LC","30","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"07/09/2022","AQS","280110002","3","7.7","ug/m3 LC","32","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"07/10/2022","AQS","280110002","3","7","ug/m3 LC","29","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"07/11/2022","AQS","280110002","3","7.9","ug/m3 LC","33","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"07/12/2022","AQS","280110002","3","10.5","ug/m3 LC","44","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"07/13/2022","AQS","280110002","3","9.6","ug/m3 LC","40","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"07/14/2022","AQS","280110002","3","7.5","ug/m3 LC","31","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"07/15/2022","AQS","280110002","3","7.6","ug/m3 LC","32","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"07/16/2022","AQS","280110002","3","8.1","ug/m3 LC","34","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"07/17/2022","AQS","280110002","3","11.2","ug/m3 LC","47","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"07/18/2022","AQS","280110002","3","12.7","ug/m3 LC","52","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"07/19/2022","AQS","280110002","3","8.9","ug/m3 LC","37","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"07/20/2022","AQS","280110002","3","8.7","ug/m3 LC","36","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"07/21/2022","AQS","280110002","3","11.2","ug/m3 LC","47","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"07/22/2022","AQS","280110002","3","10","ug/m3 LC","42","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"07/23/2022","AQS","280110002","3","8.4","ug/m3 LC","35","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"07/24/2022","AQS","280110002","3","6.6","ug/m3 LC","28","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"07/25/2022","AQS","280110002","3","6.8","ug/m3 LC","28","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"07/26/2022","AQS","280110002","3","5.8","ug/m3 LC","24","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"07/27/2022","AQS","280110002","3","5.6","ug/m3 LC","23","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
"07/28/2022","AQS","280110002","3","5.1","ug/m3 LC","21","Cleveland Delta State","1","100.0000","88101","PM2.5 - Local Conditions","17380","Cleveland, MS","28","Mississippi","011","Bolivar","33.750838","-90.734175"
